#SmartLogger ESN:2102310QHT10J8000160
#SmartLogger ESN:2102310QHT10J8000160
#Time;DST;AI1;AI2;AI3;AI4;AO1;AO2;AO3;AO4;AO5;DI1(GND1);DI2(GND1);DI3(GND1);DI4(GND1);DI1(GND2);DI2(GND2);DI3(GND2);DI4(GND2);DO1;DO2;DO3
22-11-2019 09:40:00;0;0.000;0.000;--;--;0.000;0.000;0.000;0.000;0.000;0;0;0;0;0;0;0;0;0;0;0;
22-11-2019 09:35:00;0;0.000;0.000;--;--;0.000;0.000;0.000;0.000;0.000;0;0;0;0;0;0;0;0;0;0;0;
22-11-2019 09:30:00;0;0.000;0.000;--;--;0.000;0.000;0.000;0.000;0.000;0;0;0;0;0;0;0;0;0;0;0;
22-11-2019 09:25:00;0;0.000;0.000;--;--;0.000;0.000;0.000;0.000;0.000;0;0;0;0;0;0;0;0;0;0;0;
22-11-2019 09:20:00;0;0.000;0.000;--;--;0.000;0.000;0.000;0.000;0.000;0;0;0;0;0;0;0;0;0;0;0;
22-11-2019 09:15:00;0;0.000;0.000;--;--;0.000;0.000;0.000;0.000;0.000;0;0;0;0;0;0;0;0;0;0;0;
22-11-2019 09:10:00;0;0.000;0.000;--;--;0.000;0.000;0.000;0.000;0.000;0;0;0;0;0;0;0;0;0;0;0;
22-11-2019 09:05:00;0;0.000;0.000;--;--;0.000;0.000;0.000;0.000;0.000;0;0;0;0;0;0;0;0;0;0;0;
22-11-2019 09:00:00;0;0.000;0.000;--;--;0.000;0.000;0.000;0.000;0.000;0;0;0;0;0;0;0;0;0;0;0;
22-11-2019 08:55:00;0;0.000;0.000;--;--;0.000;0.000;0.000;0.000;0.000;0;0;0;0;0;0;0;0;0;0;0;
22-11-2019 08:50:00;0;0.000;0.000;--;--;0.000;0.000;0.000;0.000;0.000;0;0;0;0;0;0;0;0;0;0;0;
22-11-2019 08:45:00;0;0.000;0.000;--;--;0.000;0.000;0.000;0.000;0.000;0;0;0;0;0;0;0;0;0;0;0;
22-11-2019 08:40:00;0;0.000;0.000;--;--;0.000;0.000;0.000;0.000;0.000;0;0;0;0;0;0;0;0;0;0;0;
22-11-2019 08:35:00;0;0.000;0.000;--;--;0.000;0.000;0.000;0.000;0.000;0;0;0;0;0;0;0;0;0;0;0;
22-11-2019 08:30:00;0;0.000;0.000;--;--;0.000;0.000;0.000;0.000;0.000;0;0;0;0;0;0;0;0;0;0;0;
22-11-2019 08:25:00;0;0.000;0.000;--;--;0.000;0.000;0.000;0.000;0.000;0;0;0;0;0;0;0;0;0;0;0;
22-11-2019 08:20:00;0;0.000;0.000;--;--;0.000;0.000;0.000;0.000;0.000;0;0;0;0;0;0;0;0;0;0;0;
22-11-2019 08:15:00;0;0.000;0.000;--;--;0.000;0.000;0.000;0.000;0.000;0;0;0;0;0;0;0;0;0;0;0;
22-11-2019 08:10:00;0;0.000;0.000;--;--;0.000;0.000;0.000;0.000;0.000;0;0;0;0;0;0;0;0;0;0;0;
22-11-2019 08:05:00;0;0.000;0.000;--;--;0.000;0.000;0.000;0.000;0.000;0;0;0;0;0;0;0;0;0;0;0;
22-11-2019 08:00:00;0;0.000;0.000;--;--;0.000;0.000;0.000;0.000;0.000;0;0;0;0;0;0;0;0;0;0;0;
22-11-2019 07:55:00;0;0.000;0.000;--;--;0.000;0.000;0.000;0.000;0.000;0;0;0;0;0;0;0;0;0;0;0;
22-11-2019 07:50:00;0;0.000;0.000;--;--;0.000;0.000;0.000;0.000;0.000;0;0;0;0;0;0;0;0;0;0;0;
22-11-2019 07:45:00;0;0.000;0.000;--;--;0.000;0.000;0.000;0.000;0.000;0;0;0;0;0;0;0;0;0;0;0;
22-11-2019 07:40:00;0;0.000;0.000;--;--;0.000;0.000;0.000;0.000;0.000;0;0;0;0;0;0;0;0;0;0;0;
22-11-2019 07:35:00;0;0.000;0.000;--;--;0.000;0.000;0.000;0.000;0.000;0;0;0;0;0;0;0;0;0;0;0;
22-11-2019 07:30:00;0;0.000;0.000;--;--;0.000;0.000;0.000;0.000;0.000;0;0;0;0;0;0;0;0;0;0;0;
22-11-2019 07:25:00;0;0.000;0.000;--;--;0.000;0.000;0.000;0.000;0.000;0;0;0;0;0;0;0;0;0;0;0;
22-11-2019 07:20:00;0;0.000;0.000;--;--;0.000;0.000;0.000;0.000;0.000;0;0;0;0;0;0;0;0;0;0;0;
22-11-2019 07:15:00;0;0.000;0.000;--;--;0.000;0.000;0.000;0.000;0.000;0;0;0;0;0;0;0;0;0;0;0;
22-11-2019 07:10:00;0;0.000;0.000;--;--;0.000;0.000;0.000;0.000;0.000;0;0;0;0;0;0;0;0;0;0;0;
22-11-2019 07:05:00;0;0.000;0.000;--;--;0.000;0.000;0.000;0.000;0.000;0;0;0;0;0;0;0;0;0;0;0;
22-11-2019 07:00:00;0;0.000;0.000;--;--;0.000;0.000;0.000;0.000;0.000;0;0;0;0;0;0;0;0;0;0;0;
22-11-2019 06:55:00;0;0.000;0.000;--;--;0.000;0.000;0.000;0.000;0.000;0;0;0;0;0;0;0;0;0;0;0;
22-11-2019 06:50:00;0;0.000;0.000;--;--;0.000;0.000;0.000;0.000;0.000;0;0;0;0;0;0;0;0;0;0;0;
22-11-2019 06:45:00;0;0.000;0.000;--;--;0.000;0.000;0.000;0.000;0.000;0;0;0;0;0;0;0;0;0;0;0;
22-11-2019 06:40:00;0;0.000;0.000;--;--;0.000;0.000;0.000;0.000;0.000;0;0;0;0;0;0;0;0;0;0;0;
22-11-2019 06:35:00;0;0.000;0.000;--;--;0.000;0.000;0.000;0.000;0.000;0;0;0;0;0;0;0;0;0;0;0;
22-11-2019 06:30:00;0;0.000;0.000;--;--;0.000;0.000;0.000;0.000;0.000;0;0;0;0;0;0;0;0;0;0;0;
22-11-2019 06:25:00;0;0.000;0.000;--;--;0.000;0.000;0.000;0.000;0.000;0;0;0;0;0;0;0;0;0;0;0;
22-11-2019 06:20:00;0;0.000;0.000;--;--;0.000;0.000;0.000;0.000;0.000;0;0;0;0;0;0;0;0;0;0;0;
22-11-2019 06:15:00;0;0.000;0.000;--;--;0.000;0.000;0.000;0.000;0.000;0;0;0;0;0;0;0;0;0;0;0;
22-11-2019 06:10:00;0;0.000;0.000;--;--;0.000;0.000;0.000;0.000;0.000;0;0;0;0;0;0;0;0;0;0;0;
22-11-2019 06:05:00;0;0.000;0.000;--;--;0.000;0.000;0.000;0.000;0.000;0;0;0;0;0;0;0;0;0;0;0;
22-11-2019 06:00:00;0;0.000;0.000;--;--;0.000;0.000;0.000;0.000;0.000;0;0;0;0;0;0;0;0;0;0;0;
22-11-2019 05:55:00;0;0.000;0.000;--;--;0.000;0.000;0.000;0.000;0.000;0;0;0;0;0;0;0;0;0;0;0;
22-11-2019 05:50:00;0;0.000;0.000;--;--;0.000;0.000;0.000;0.000;0.000;0;0;0;0;0;0;0;0;0;0;0;
22-11-2019 05:45:00;0;0.000;0.000;--;--;0.000;0.000;0.000;0.000;0.000;0;0;0;0;0;0;0;0;0;0;0;
22-11-2019 05:40:00;0;0.000;0.000;--;--;0.000;0.000;0.000;0.000;0.000;0;0;0;0;0;0;0;0;0;0;0;
22-11-2019 05:35:00;0;0.000;0.000;--;--;0.000;0.000;0.000;0.000;0.000;0;0;0;0;0;0;0;0;0;0;0;
22-11-2019 05:30:00;0;0.000;0.000;--;--;0.000;0.000;0.000;0.000;0.000;0;0;0;0;0;0;0;0;0;0;0;
22-11-2019 05:25:00;0;0.000;0.000;--;--;0.000;0.000;0.000;0.000;0.000;0;0;0;0;0;0;0;0;0;0;0;
22-11-2019 05:20:00;0;0.000;0.000;--;--;0.000;0.000;0.000;0.000;0.000;0;0;0;0;0;0;0;0;0;0;0;
22-11-2019 05:15:00;0;0.000;0.000;--;--;0.000;0.000;0.000;0.000;0.000;0;0;0;0;0;0;0;0;0;0;0;
22-11-2019 05:10:00;0;0.000;0.000;--;--;0.000;0.000;0.000;0.000;0.000;0;0;0;0;0;0;0;0;0;0;0;
22-11-2019 05:05:00;0;0.000;0.000;--;--;0.000;0.000;0.000;0.000;0.000;0;0;0;0;0;0;0;0;0;0;0;
22-11-2019 05:00:00;0;0.000;0.000;--;--;0.000;0.000;0.000;0.000;0.000;0;0;0;0;0;0;0;0;0;0;0;
22-11-2019 04:55:00;0;0.000;0.000;--;--;0.000;0.000;0.000;0.000;0.000;0;0;0;0;0;0;0;0;0;0;0;
22-11-2019 04:50:00;0;0.000;0.000;--;--;0.000;0.000;0.000;0.000;0.000;0;0;0;0;0;0;0;0;0;0;0;
22-11-2019 04:45:00;0;0.000;0.000;--;--;0.000;0.000;0.000;0.000;0.000;0;0;0;0;0;0;0;0;0;0;0;
22-11-2019 04:40:00;0;0.000;0.000;--;--;0.000;0.000;0.000;0.000;0.000;0;0;0;0;0;0;0;0;0;0;0;
22-11-2019 04:35:00;0;0.000;0.000;--;--;0.000;0.000;0.000;0.000;0.000;0;0;0;0;0;0;0;0;0;0;0;
